4.310482740402221680e-01,1.413776129484176636e-01,4.128682613372802734e-01,1.470580697059631348e-02
2.458855509757995605e-01,4.210291206836700439e-01,2.600201368331909180e-01,7.306514680385589600e-02
4.209017157554626465e-01,1.440558731555938721e-01,4.192336797714233398e-01,1.580875925719738007e-02
4.276588857173919678e-01,1.313514560461044312e-01,4.269953072071075439e-01,1.399430539458990097e-02
4.273027181625366211e-01,1.264703124761581421e-01,4.316442608833312988e-01,1.458274759352207184e-02
4.454679489135742188e-01,1.366398483514785767e-01,4.049153625965118408e-01,1.297683175653219223e-02
4.442598521709442139e-01,1.359575390815734863e-01,4.068273305892944336e-01,1.295530237257480621e-02
4.468386769294738770e-01,1.416846364736557007e-01,3.980123996734619141e-01,1.346430182456970215e-02
4.437402784824371338e-01,1.327655762434005737e-01,4.104928672313690186e-01,1.300134137272834778e-02
4.417050182819366455e-01,1.492440998554229736e-01,3.926950991153717041e-01,1.635580882430076599e-02
4.292607605457305908e-01,1.372505128383636475e-01,4.187688529491424561e-01,1.471983641386032104e-02
4.553437232971191406e-01,1.269353926181793213e-01,4.054792821407318115e-01,1.224160194396972656e-02
4.363577961921691895e-01,1.382468491792678833e-01,4.118700027465820312e-01,1.352529693394899368e-02
4.392544329166412354e-01,1.329915821552276611e-01,4.147463440895080566e-01,1.300764828920364380e-02
4.357473552227020264e-01,1.342175751924514771e-01,4.164524376392364502e-01,1.358266081660985947e-02
4.413352012634277344e-01,1.335812509059906006e-01,4.121238589286804199e-01,1.295969821512699127e-02
4.365333914756774902e-01,1.347684711217880249e-01,4.154122173786163330e-01,1.328595168888568878e-02
4.373935461044311523e-01,1.378764510154724121e-01,4.108821749687194824e-01,1.384780835360288620e-02
4.322769939899444580e-01,1.423307806253433228e-01,4.112110733985900879e-01,1.418121252208948135e-02
4.514846205711364746e-01,1.316303014755249023e-01,4.041704535484313965e-01,1.271462906152009964e-02
4.447743594646453857e-01,1.343496292829513550e-01,4.076776504516601562e-01,1.319837104529142380e-02
4.430203437805175781e-01,1.395882815122604370e-01,4.037404656410217285e-01,1.365092024207115173e-02
4.523841440677642822e-01,1.236554458737373352e-01,4.119336307048797607e-01,1.202679891139268875e-02
4.292707443237304688e-01,1.323244869709014893e-01,4.244945645332336426e-01,1.391023583710193634e-02
4.354705810546875000e-01,1.336963325738906860e-01,4.171244502067565918e-01,1.370869763195514679e-02
4.205983877182006836e-01,1.328979283571243286e-01,4.312489926815032959e-01,1.525464188307523727e-02
4.044252336025238037e-01,1.449715048074722290e-01,4.326603710651397705e-01,1.794288121163845062e-02
4.145903289318084717e-01,1.186735332012176514e-01,4.520138204097747803e-01,1.472230069339275360e-02
4.685133993625640869e-01,1.314901411533355713e-01,3.866727352142333984e-01,1.332370378077030182e-02
4.354370236396789551e-01,1.350638270378112793e-01,4.156134128570556641e-01,1.388573646545410156e-02
4.206090271472930908e-01,1.465554833412170410e-01,4.174812138080596924e-01,1.535424310714006424e-02
4.427896440029144287e-01,1.350542753934860229e-01,4.091837406158447266e-01,1.297231577336788177e-02
4.107412397861480713e-01,1.493501961231231689e-01,4.227960109710693359e-01,1.711245812475681305e-02
4.350684881210327148e-01,1.380557566881179810e-01,4.135369658470153809e-01,1.333871483802795410e-02
1.463950872421264648e-01,4.954659938812255859e-01,2.342695891857147217e-01,1.238692775368690491e-01
4.394438266754150391e-01,1.321373879909515381e-01,4.151992499828338623e-01,1.321951020509004593e-02
4.257723093032836914e-01,1.516436040401458740e-01,4.070357680320739746e-01,1.554824225604534149e-02
4.498615562915802002e-01,1.252843886613845825e-01,4.118574559688568115e-01,1.299660187214612961e-02
4.288267791271209717e-01,1.359549760818481445e-01,4.205830395221710205e-01,1.463521923869848251e-02
4.076839983463287354e-01,1.520779281854629517e-01,4.196270704269409180e-01,2.061098441481590271e-02
4.479955732822418213e-01,1.337022185325622559e-01,4.058440327644348145e-01,1.245815400034189224e-02
4.329197406768798828e-01,1.370555758476257324e-01,4.165264666080474854e-01,1.349819917231798172e-02
4.353601336479187012e-01,1.346001774072647095e-01,4.155612587928771973e-01,1.447839383035898209e-02
4.554377794265747070e-01,1.374981254339218140e-01,3.940021395683288574e-01,1.306200679391622543e-02
4.480897784233093262e-01,1.299894303083419800e-01,4.091275632381439209e-01,1.279324200004339218e-02
4.588132798671722412e-01,1.282932907342910767e-01,4.007906019687652588e-01,1.210284885019063950e-02
1.979978084564208984e-01,4.704696834087371826e-01,2.667825222015380859e-01,6.474992632865905762e-02
4.330379664897918701e-01,1.346425712108612061e-01,4.175869226455688477e-01,1.473248191177845001e-02
4.345731139183044434e-01,1.352975815534591675e-01,4.166167974472045898e-01,1.351245027035474777e-02
4.429135918617248535e-01,1.349377781152725220e-01,4.090045988559722900e-01,1.314399391412734985e-02
4.303494095802307129e-01,1.313346326351165771e-01,4.243682622909545898e-01,1.394770946353673935e-02
4.451404809951782227e-01,1.298351883888244629e-01,4.121540784835815430e-01,1.287026982754468918e-02
4.423841536045074463e-01,1.345748603343963623e-01,4.098107218742370605e-01,1.323026139289140701e-02
4.374775290489196777e-01,1.441128253936767578e-01,4.040306508541107178e-01,1.437895186245441437e-02
4.340583086013793945e-01,1.390686035156250000e-01,4.130932390689849854e-01,1.377984788268804550e-02
4.488261342048645020e-01,1.320114582777023315e-01,4.061691164970397949e-01,1.299325935542583466e-02
4.087053835391998291e-01,1.475785523653030396e-01,4.282012581825256348e-01,1.551478821784257889e-02
4.409763813018798828e-01,1.327479630708694458e-01,4.134622514247894287e-01,1.281343027949333191e-02
4.345098435878753662e-01,1.363349854946136475e-01,4.152477383613586426e-01,1.390741672366857529e-02
3.797534108161926270e-01,1.584190428256988525e-01,4.372900128364562988e-01,2.453752420842647552e-02
4.372595250606536865e-01,1.369430422782897949e-01,4.123626053333282471e-01,1.343485247343778610e-02
4.282527565956115723e-01,1.367231309413909912e-01,4.205715954303741455e-01,1.445254404097795486e-02
4.414266943931579590e-01,1.368791908025741577e-01,4.085357785224914551e-01,1.315832510590553284e-02
4.523630142211914062e-01,1.374081820249557495e-01,3.965253829956054688e-01,1.370343286544084549e-02
4.379408955574035645e-01,1.345455795526504517e-01,4.143550097942352295e-01,1.315853372216224670e-02
4.281384944915771484e-01,1.363254487514495850e-01,4.215071797370910645e-01,1.402891799807548523e-02
4.513464570045471191e-01,1.358482241630554199e-01,4.000493884086608887e-01,1.275591272860765457e-02
4.358216524124145508e-01,1.388711631298065186e-01,4.108918011188507080e-01,1.441535819321870804e-02
4.445371329784393311e-01,1.352829486131668091e-01,4.070993363857269287e-01,1.308057084679603577e-02
4.356149435043334961e-01,1.319065243005752563e-01,4.158515930175781250e-01,1.662696711719036102e-02
4.422414004802703857e-01,1.327364891767501831e-01,4.118056595325469971e-01,1.321651041507720947e-02
4.358814358711242676e-01,1.385086476802825928e-01,4.117428362369537354e-01,1.386713609099388123e-02
4.269972145557403564e-01,1.384668201208114624e-01,4.197145998477935791e-01,1.482139993458986282e-02
4.378337860107421875e-01,1.381719112396240234e-01,4.102022945880889893e-01,1.379195880144834518e-02
4.217379391193389893e-01,1.385011672973632812e-01,4.247297048568725586e-01,1.503121480345726013e-02
4.388739764690399170e-01,1.387230455875396729e-01,4.087058603763580322e-01,1.369713991880416870e-02
4.385951757431030273e-01,1.348990648984909058e-01,4.129495322704315186e-01,1.355621498078107834e-02
4.307325184345245361e-01,1.384586244821548462e-01,4.170050323009490967e-01,1.380384247750043869e-02
4.302348494529724121e-01,1.391109228134155273e-01,4.161634743213653564e-01,1.449073944240808487e-02
6.837365776300430298e-02,3.295939266681671143e-01,1.321219354867935181e-01,4.699104428291320801e-01
1.259345710277557373e-01,4.520016908645629883e-01,2.048826664686203003e-01,2.171811014413833618e-01
1.270351409912109375e-01,4.522343873977661133e-01,1.870216131210327148e-01,2.337088286876678467e-01
7.950534671545028687e-02,3.238993883132934570e-01,1.371489167213439941e-01,4.594464004039764404e-01
8.605825155973434448e-02,4.137977957725524902e-01,1.680405437946319580e-01,3.321034014225006104e-01
1.438659578561782837e-01,5.126088857650756836e-01,2.141454815864562988e-01,1.293796896934509277e-01
4.452301561832427979e-01,1.349527686834335327e-01,4.069190621376037598e-01,1.289800833910703659e-02
1.057273373007774353e-01,4.321687519550323486e-01,1.714051216840744019e-01,2.906987667083740234e-01
1.044739484786987305e-01,4.818342924118041992e-01,1.736773550510406494e-01,2.400143891572952271e-01
4.321634471416473389e-01,1.381876468658447266e-01,4.139651060104370117e-01,1.568374782800674438e-02
9.095276147127151489e-02,3.539277613162994385e-01,1.552907973527908325e-01,3.998287320137023926e-01
2.009470015764236450e-01,4.635016024112701416e-01,2.492418587207794189e-01,8.630955219268798828e-02
1.833819597959518433e-01,4.917290806770324707e-01,2.445009946823120117e-01,8.038796484470367432e-02
1.221373155713081360e-01,4.436371624469757080e-01,1.839249432086944580e-01,2.503005862236022949e-01
1.421381384134292603e-01,5.100245475769042969e-01,2.320285439491271973e-01,1.158087849617004395e-01
8.409851789474487305e-02,3.343499600887298584e-01,1.536332964897155762e-01,4.279182553291320801e-01
3.724906742572784424e-01,2.213513702154159546e-01,3.607743978500366211e-01,4.538354277610778809e-02
3.339979946613311768e-01,3.118496239185333252e-01,3.116395473480224609e-01,4.251287505030632019e-02
4.275155663490295410e-01,1.387037187814712524e-01,4.179118871688842773e-01,1.586878113448619843e-02
1.485879272222518921e-01,4.956393539905548096e-01,2.374880462884902954e-01,1.182846799492835999e-01
1.521899551153182983e-01,4.992448091506958008e-01,2.336636930704116821e-01,1.149015128612518311e-01
4.171639680862426758e-01,1.405105143785476685e-01,4.270681142807006836e-01,1.525739114731550217e-02
2.051894515752792358e-01,4.236510694026947021e-01,2.987581789493560791e-01,7.240128517150878906e-02
1.428071409463882446e-01,4.832800030708312988e-01,2.030742168426513672e-01,1.708385497331619263e-01
1.623598039150238037e-01,5.089508891105651855e-01,2.286488562822341919e-01,1.000404432415962219e-01
6.516812741756439209e-02,3.802849650382995605e-01,1.471585482358932495e-01,4.073884189128875732e-01
8.688742667436599731e-02,3.809913992881774902e-01,1.447671353816986084e-01,3.873540759086608887e-01
2.231748253107070923e-01,4.485365152359008789e-01,2.434688061475753784e-01,8.481985330581665039e-02
8.303824067115783691e-02,3.415192961692810059e-01,1.507314592599868774e-01,4.247110486030578613e-01
9.670739620923995972e-02,4.036143720149993896e-01,1.549464166164398193e-01,3.447318077087402344e-01
1.069065779447555542e-01,4.641161561012268066e-01,2.000396698713302612e-01,2.289376705884933472e-01
4.441401958465576172e-01,1.302398145198822021e-01,4.125421345233917236e-01,1.307789236307144165e-02
3.982850909233093262e-01,1.412133127450942993e-01,4.412427842617034912e-01,1.925876550376415253e-02
4.427679777145385742e-01,1.413924098014831543e-01,4.010529518127441406e-01,1.478663925081491470e-02
1.259297281503677368e-01,4.962174594402313232e-01,1.908460259437561035e-01,1.870068609714508057e-01
4.366142749786376953e-01,1.385725736618041992e-01,4.107325971126556396e-01,1.408058870583772659e-02
4.026417732238769531e-01,1.729584485292434692e-01,4.024041891098022461e-01,2.199560403823852539e-02
3.062795400619506836e-01,3.495493233203887939e-01,2.918319106101989746e-01,5.233923345804214478e-02
1.461149454116821289e-01,4.726477563381195068e-01,2.054191529750823975e-01,1.758181601762771606e-01
9.243258088827133179e-02,3.293683826923370361e-01,1.883767992258071899e-01,3.898222446441650391e-01
9.546193480491638184e-02,4.430613815784454346e-01,1.665483415126800537e-01,2.949283421039581299e-01
1.303214728832244873e-01,4.303978979587554932e-01,1.912933290004730225e-01,2.479872703552246094e-01
1.148067489266395569e-01,4.853847324848175049e-01,1.823335140943527222e-01,2.174750119447708130e-01
1.164500415325164795e-01,4.432716667652130127e-01,1.783550381660461426e-01,2.619231641292572021e-01
4.244153201580047607e-01,1.495205909013748169e-01,4.088630378246307373e-01,1.720098778605461121e-02
9.115716814994812012e-02,4.109024107456207275e-01,1.498480588197708130e-01,3.480923771858215332e-01
9.157390892505645752e-02,4.113598465919494629e-01,1.507238596677780151e-01,3.463424146175384521e-01
4.298574626445770264e-01,1.405210345983505249e-01,4.154937863349914551e-01,1.412770245224237442e-02
