Sample 1:
Class 0: Probability 0.8368132918868502
Class 1: Probability 0.025780941614091543
Class 2: Probability 0.13624425571576904
Class 3: Probability 0.0011615107832889915
Sample 2:
Class 0: Probability 0.818721160003303
Class 1: Probability 0.0067636011117796786
Class 2: Probability 0.17150178714925493
Class 3: Probability 0.0030134517356625308
Sample 3:
Class 0: Probability 0.6804120963350411
Class 1: Probability 0.022007365629543425
Class 2: Probability 0.29483384124821904
Class 3: Probability 0.0027466967871966636
Sample 4:
Class 0: Probability 0.9561281187992121
Class 1: Probability 0.0054684916137656405
Class 2: Probability 0.03693394323958671
Class 3: Probability 0.001469446347435438
Sample 5:
Class 0: Probability 0.8715183601558641
Class 1: Probability 0.0169646839377749
Class 2: Probability 0.11006210792073896
Class 3: Probability 0.001454847985622086
Sample 6:
Class 0: Probability 0.9138441981605383
Class 1: Probability 0.009405150829696101
Class 2: Probability 0.07568082860761022
Class 3: Probability 0.0010698224021557315
Sample 7:
Class 0: Probability 0.8295890178779761
Class 1: Probability 0.005367070246549495
Class 2: Probability 0.1627183760784754
Class 3: Probability 0.002325535796999117
Sample 8:
Class 0: Probability 0.9354414591198302
Class 1: Probability 0.00493552232776495
Class 2: Probability 0.05330579039351749
Class 3: Probability 0.006317228158887458
Sample 9:
Class 0: Probability 0.8652134584439283
Class 1: Probability 0.0394546322826949
Class 2: Probability 0.0935284623855801
Class 3: Probability 0.0018034468877969555
Sample 10:
Class 0: Probability 0.8564236192319197
Class 1: Probability 0.003570555062958898
Class 2: Probability 0.13855688666094873
Class 3: Probability 0.0014489390441728282
Sample 11:
Class 0: Probability 0.8925089333538657
Class 1: Probability 0.02416552794549976
Class 2: Probability 0.08092618911827716
Class 3: Probability 0.002399349582357349
Sample 12:
Class 0: Probability 0.8918176132549039
Class 1: Probability 0.004815898809828476
Class 2: Probability 0.10258371916470348
Class 3: Probability 0.000782768770564374
Sample 13:
Class 0: Probability 0.8342184110689581
Class 1: Probability 0.036403531268722165
Class 2: Probability 0.12424912380228206
Class 3: Probability 0.00512893386003756
Sample 14:
Class 0: Probability 0.6566710490241542
Class 1: Probability 0.03991525098327026
Class 2: Probability 0.2991464511733979
Class 3: Probability 0.00426724881917782
Sample 15:
Class 0: Probability 0.9263904846063221
Class 1: Probability 0.02766903254123063
Class 2: Probability 0.0438077522895149
Class 3: Probability 0.0021327305629323307
Sample 16:
Class 0: Probability 0.9117993841353546
Class 1: Probability 0.0063652323377124485
Class 2: Probability 0.08108703340232136
Class 3: Probability 0.0007483501246118776
Sample 17:
Class 0: Probability 0.9370925411494552
Class 1: Probability 0.003801274777113322
Class 2: Probability 0.05816935444657061
Class 3: Probability 0.0009368296268609683
Sample 18:
Class 0: Probability 0.8076402680456893
Class 1: Probability 0.003541003425369663
Class 2: Probability 0.1879878764669898
Class 3: Probability 0.0008308520619509877
Sample 19:
Class 0: Probability 0.8701299768409563
Class 1: Probability 0.007283635011901872
Class 2: Probability 0.1209054252506127
Class 3: Probability 0.0016809628965293352
Sample 20:
Class 0: Probability 0.9399332340161874
Class 1: Probability 0.0030796428867602872
Class 2: Probability 0.05126401687548167
Class 3: Probability 0.005723106221570322
Sample 21:
Class 0: Probability 0.7904291172771811
Class 1: Probability 0.0027626223058029786
Class 2: Probability 0.20513957955451817
Class 3: Probability 0.001668680862497621
Sample 22:
Class 0: Probability 0.9002554670817201
Class 1: Probability 0.024431648684804616
Class 2: Probability 0.07257286593342334
