Sample 1:
Class 0: Probability 4.133301032470141e-09
Class 1: Probability 0.9999999958666991
Sample 2:
Class 0: Probability 0.9972688533470714
Class 1: Probability 0.002731146652928587
Sample 3:
Class 0: Probability 0.9953496663777156
Class 1: Probability 0.004650333622284421
Sample 4:
Class 0: Probability 0.9983829413613164
Class 1: Probability 0.0016170586386836004
Sample 5:
Class 0: Probability 0.004862310351573299
Class 1: Probability 0.9951376896484269
Sample 6:
Class 0: Probability 0.02299925998124884
Class 1: Probability 0.9770007400187513
Sample 7:
Class 0: Probability 1.1545367042635304e-07
Class 1: Probability 0.9999998845463296
Sample 8:
Class 0: Probability 1.8998142330689274e-08
Class 1: Probability 0.9999999810018576
Sample 9:
Class 0: Probability 0.45687163852344465
Class 1: Probability 0.5431283614765554
Sample 10:
Class 0: Probability 1.0301267968404312e-07
Class 1: Probability 0.9999998969873203
Sample 11:
Class 0: Probability 3.2355611831798556e-07
Class 1: Probability 0.9999996764438818
Sample 12:
Class 0: Probability 7.141436447861019e-10
Class 1: Probability 0.9999999992858564
Sample 13:
Class 0: Probability 0.9986174948202625
Class 1: Probability 0.0013825051797375725
Sample 14:
Class 0: Probability 0.9985270323215536
Class 1: Probability 0.0014729676784464082
Sample 15:
Class 0: Probability 0.9955783081143661
Class 1: Probability 0.0044216918856337705
Sample 16:
Class 0: Probability 0.9999151054493032
Class 1: Probability 8.489455069689687e-05
Sample 17:
Class 0: Probability 2.188784660465662e-08
Class 1: Probability 0.9999999781121534
Sample 18:
Class 0: Probability 4.7175162343954374e-08
Class 1: Probability 0.9999999528248377
Sample 19:
Class 0: Probability 2.0819773561471993e-07
Class 1: Probability 0.9999997918022643
Sample 20:
Class 0: Probability 3.12877602762559e-08
Class 1: Probability 0.9999999687122397
Sample 21:
Class 0: Probability 2.3489740379556754e-10
Class 1: Probability 0.9999999997651027
Sample 22:
Class 0: Probability 4.0316182947163746e-07
Class 1: Probability 0.9999995968381705
Sample 23:
Class 0: Probability 0.9988834572265054
Class 1: Probability 0.0011165427734945814
Sample 24:
Class 0: Probability 0.9987585061357529
Class 1: Probability 0.001241493864247079
Sample 25:
Class 0: Probability 0.9999805076281997
Class 1: Probability 1.949237180023111e-05
Sample 26:
Class 0: Probability 0.7606489652871827
Class 1: Probability 0.23935103471281713
Sample 27:
Class 0: Probability 1.0682718211311044e-05
Class 1: Probability 0.9999893172817887
