2.855073213577270508e-01,2.696485221385955811e-01,2.871538400650024414e-01,1.576903462409973145e-01
2.812531292438507080e-01,2.687340080738067627e-01,2.847688198089599609e-01,1.652441024780273438e-01
2.776072323322296143e-01,2.670344710350036621e-01,2.840906083583831787e-01,1.712677180767059326e-01
2.859860658645629883e-01,2.698459327220916748e-01,2.872485816478729248e-01,1.569194644689559937e-01
2.597224414348602295e-01,2.626796960830688477e-01,2.714558243751525879e-01,2.061419934034347534e-01
2.706838250160217285e-01,2.645472884178161621e-01,2.810876965522766113e-01,1.836812198162078857e-01
2.828078866004943848e-01,2.691482305526733398e-01,2.855339050292968750e-01,1.625099629163742065e-01
2.704012691974639893e-01,2.653477191925048828e-01,2.793929874897003174e-01,1.848580241203308105e-01
2.652989029884338379e-01,2.644573450088500977e-01,2.751215100288391113e-01,1.951222121715545654e-01
2.608482837677001953e-01,2.634279131889343262e-01,2.715511918067932129e-01,2.041726261377334595e-01
2.482305169105529785e-01,2.589792609214782715e-01,2.627221345901489258e-01,2.300681769847869873e-01
2.754861116409301758e-01,2.672435343265533447e-01,2.815736830234527588e-01,1.756966114044189453e-01
2.768894135951995850e-01,2.671173512935638428e-01,2.832252383232116699e-01,1.727679967880249023e-01
2.821008563041687012e-01,2.690752446651458740e-01,2.849952280521392822e-01,1.638286262750625610e-01
2.719120085239410400e-01,2.662381827831268311e-01,2.795127928256988525e-01,1.823370903730392456e-01
2.779555320739746094e-01,2.678293883800506592e-01,2.830847799777984619e-01,1.711302697658538818e-01
2.861341238021850586e-01,2.698954045772552490e-01,2.872967123985290527e-01,1.566738188266754150e-01
2.834258675575256348e-01,2.690863609313964844e-01,2.862106859683990479e-01,1.612770408391952515e-01
2.816961705684661865e-01,2.686943113803863525e-01,2.852565050125122070e-01,1.643529683351516724e-01
2.852866947650909424e-01,2.699726521968841553e-01,2.864129543304443359e-01,1.583277285099029541e-01
2.856408953666687012e-01,2.697822451591491699e-01,2.870485782623291016e-01,1.575282365083694458e-01
2.809025049209594727e-01,2.682599425315856934e-01,2.852362692356109619e-01,1.656013727188110352e-01
2.600133121013641357e-01,2.616062760353088379e-01,2.736954391002655029e-01,2.046848535537719727e-01
2.753944694995880127e-01,2.672732174396514893e-01,2.814282774925231934e-01,1.759040355682373047e-01
2.759278714656829834e-01,2.665309607982635498e-01,2.832470834255218506e-01,1.742941439151763916e-01
2.743724882602691650e-01,2.674010097980499268e-01,2.801456749439239502e-01,1.780807524919509888e-01
2.746651172637939453e-01,2.669797241687774658e-01,2.811712324619293213e-01,1.771838963031768799e-01
2.437251955270767212e-01,2.561340034008026123e-01,2.613170742988586426e-01,2.388237118721008301e-01
2.730090618133544922e-01,2.661138772964477539e-01,2.809057235717773438e-01,1.799713522195816040e-01
2.806379199028015137e-01,2.685888409614562988e-01,2.844254970550537109e-01,1.663477122783660889e-01
2.738522589206695557e-01,2.661503851413726807e-01,2.817382514476776123e-01,1.782591193914413452e-01
2.723923921585083008e-01,2.657537162303924561e-01,2.808638513088226318e-01,1.809900254011154175e-01
2.786397337913513184e-01,2.680239379405975342e-01,2.834343016147613525e-01,1.699020713567733765e-01
2.830173969268798828e-01,2.689118683338165283e-01,2.861271798610687256e-01,1.619435846805572510e-01
2.675997614860534668e-01,2.649322748184204102e-01,2.769640684127807617e-01,1.905039101839065552e-01
2.731613218784332275e-01,2.668852210044860840e-01,2.797461152076721191e-01,1.802072823047637939e-01
2.514635026454925537e-01,2.596281766891479492e-01,2.660361826419830322e-01,2.228722274303436279e-01
2.699991166591644287e-01,2.661258578300476074e-01,2.776091098785400391e-01,1.862659156322479248e-01
2.796397209167480469e-01,2.680370807647705078e-01,2.843941748142242432e-01,1.679289937019348145e-01
2.827444970607757568e-01,2.689313888549804688e-01,2.858405411243438721e-01,1.624835580587387085e-01
2.773944139480590820e-01,2.691117823123931885e-01,2.803484499454498291e-01,1.731452494859695435e-01
2.612145245075225830e-01,2.615443468093872070e-01,2.752916514873504639e-01,2.019494175910949707e-01
2.587561607360839844e-01,2.635000050067901611e-01,2.688189446926116943e-01,2.089248597621917725e-01
2.616929709911346436e-01,2.631772160530090332e-01,2.730238735675811768e-01,2.021060138940811157e-01
2.706903517246246338e-01,2.657658755779266357e-01,2.789912223815917969e-01,1.845526099205017090e-01
2.864396572113037109e-01,2.704725265502929688e-01,2.866007387638092041e-01,1.564869880676269531e-01
2.444668561220169067e-01,2.581135034561157227e-01,2.588943541049957275e-01,2.385253012180328369e-01
2.803697586059570312e-01,2.683767080307006836e-01,2.845264375209808350e-01,1.667271256446838379e-01
2.841780781745910645e-01,2.693365216255187988e-01,2.864790260791778564e-01,1.600063592195510864e-01
2.822536528110504150e-01,2.684911191463470459e-01,2.861253917217254639e-01,1.631298065185546875e-01
2.672027945518493652e-01,2.645913958549499512e-01,2.770989537239074707e-01,1.911068111658096313e-01
