3.476613163948059082e-01,3.731551766395568848e-01,1.908028870820999146e-01,8.838067948818206787e-02
3.524971604347229004e-01,3.773269355297088623e-01,1.872554719448089600e-01,8.292043209075927734e-02
1.254182606935501099e-01,1.476266831159591675e-01,2.633952498435974121e-01,4.635598063468933105e-01
3.523002862930297852e-01,3.735840320587158203e-01,1.861097961664199829e-01,8.800594508647918701e-02
3.546004593372344971e-01,3.770359456539154053e-01,1.915827393531799316e-01,7.678084820508956909e-02
1.554147303104400635e-01,1.502457708120346069e-01,2.484729737043380737e-01,4.458664357662200928e-01
3.645533919334411621e-01,3.693960011005401611e-01,1.873684823513031006e-01,7.868213206529617310e-02
2.189481109380722046e-01,2.181864976882934570e-01,2.711924612522125244e-01,2.916729450225830078e-01
3.523031771183013916e-01,3.731992840766906738e-01,1.861460208892822266e-01,8.835146576166152954e-02
1.426889300346374512e-01,1.738346964120864868e-01,2.813451290130615234e-01,4.021312892436981201e-01
3.485106527805328369e-01,3.933984339237213135e-01,1.856195628643035889e-01,7.247126847505569458e-02
1.235555931925773621e-01,1.464866697788238525e-01,2.634734213352203369e-01,4.664843082427978516e-01
3.525886535644531250e-01,3.832943737506866455e-01,1.896820366382598877e-01,7.443495839834213257e-02
3.556177020072937012e-01,3.875388801097869873e-01,1.841614395380020142e-01,7.268194854259490967e-02
3.531061112880706787e-01,3.737496137619018555e-01,1.946798264980316162e-01,7.846449315547943115e-02
3.276070654392242432e-01,3.987000584602355957e-01,1.961555033922195435e-01,7.753732800483703613e-02
1.235629990696907043e-01,1.367820203304290771e-01,2.548639774322509766e-01,4.847909808158874512e-01
1.513830423355102539e-01,1.694869548082351685e-01,2.730467021465301514e-01,4.060833454132080078e-01
3.526121973991394043e-01,3.664172291755676270e-01,1.955248266458511353e-01,8.544577658176422119e-02
3.633536398410797119e-01,3.712197840213775635e-01,1.841259747743606567e-01,8.130060881376266479e-02
1.223213449120521545e-01,1.455787420272827148e-01,2.634955644607543945e-01,4.686043262481689453e-01
1.231360435485839844e-01,1.459121108055114746e-01,2.632694840431213379e-01,4.676823616027832031e-01
3.789436221122741699e-01,3.548001945018768311e-01,1.846435368061065674e-01,8.161271363496780396e-02
